Time(Iteration),UCB1,egreedy_0.1,IMFB
0,8710.772204619518,8710.075457698398,8692.212626367967
1,8796.429166580334,8789.814967202281,8678.044697838339
2,8724.921375347352,8706.275983052868,8743.91562501752
3,8726.278979544859,8721.96986288711,8635.060489653008
4,8634.859650919952,8847.436892525388,8836.21842951325
5,8760.317595077446,8670.895067421587,8660.71165771147
6,8754.556066883444,8734.874033936956,8637.727895219952
7,8723.44140228795,8643.375888323066,8689.41912209687
8,8581.782656171732,8663.632869400033,8848.778818749068
9,8712.18088050614,8680.81295727923,8767.352983809458
10,8729.206408419923,8682.103427511598,8809.24977359477
11,8671.800060055764,8699.40298547971,8753.247467992933
12,8768.773094908358,8816.551997305854,8794.00908569659
13,8743.283823434396,8642.268339113454,8588.99440236506
14,8592.080114889679,8759.824080499178,8750.440673048606
15,8689.190787452251,8691.673762824126,8815.22781157664
16,8770.097035356346,8585.949593359559,8795.549415143494
17,8659.470476780845,8707.698202555142,8820.4612209107
18,8915.693789597946,8646.52179990473,8712.027596559712
19,8689.438635089658,8690.825240612541,8834.85662883045
20,8587.57612016841,8629.449072630105,8765.74101298738
21,8636.599032255324,8726.35115829573,8632.275167224227
22,8693.589696558374,8764.570349404716,8809.618572461675
23,8778.5089273879,8462.990696408266,8665.061785113301
24,8617.709751519968,8765.666193642017,8747.47068150122
25,8753.141853316252,8761.739147929964,8737.173554576057
26,8722.064332097543,8663.684714922894,8710.59512198841
27,8620.760519072981,8850.139456034654,8777.312946623742
28,8645.201706267857,8512.433590222916,8850.212336040278
29,8656.580220409156,8729.197871324684,8673.751138129579
30,8521.099659787747,8755.484399900715,8690.851188665187
31,8779.965751039055,8760.177645368723,8560.334401953589
32,8629.439659993053,8558.66332223868,8693.672771817284
33,8720.707854893564,8757.410811766467,8820.434626004337
34,8716.386346140713,8600.727913026862,8675.147452794716
35,8645.190648049693,8719.1303976876,8683.320745325782
36,8836.141022926615,8683.72501219832,8690.810191361614
37,8573.348855575532,8477.595128336863,8671.800060055764
38,8645.189627529247,8687.395659660337,8649.330442461267
39,8747.568673893235,8733.438627492662,8717.869402725255
40,8683.615822489634,8699.237258832021,8803.981271534778
41,8753.833149026079,8749.026692907775,8713.601023711932
42,8823.552246142423,8695.076849987387,8712.180936651625
43,8896.223292289082,8650.923890228376,8806.718837923083
44,8649.330442461267,8689.438635089658,8642.304662860495
45,8677.781552464912,8709.34005301958,8773.024017490277
46,8699.085125254333,8687.939541509371,8754.681214067954
47,8755.769964215528,8689.343460819164,8746.203747308477
48,8731.951307316716,8666.551746549996,8819.190504445813
49,8799.638588773523,8838.94927835574,8703.597039940598
50,8785.71464931722,8515.218912651697,8617.926630637992
51,8666.428766469782,8639.297103286752,8561.47713206213
52,8827.835909101814,8763.13066104162,8737.688290230177
53,8735.531096255112,8500.838774239553,8696.453371862344
54,8654.990688648828,8657.77840431344,8710.606325994673
55,8717.491188195552,8837.618838810675,8805.264413637533
56,8811.022623330186,8616.517898605885,8727.781082414005
57,8531.395289041084,8799.579009664356,8734.605122393188
58,8653.720218904646,8760.327495713267,8635.106617708761
59,8496.42133238648,8800.838479980943,8610.769781023782
60,8763.082051023279,8763.13066104162,8747.594811473327
61,8719.06742169495,8729.115614241564,8703.631636274951
62,8696.437227763117,8590.64072900545,8643.759022932292
63,8666.61264875195,8569.030632236207,8730.549589091877
64,8775.84292012897,8747.424391101698,8765.97271207467
65,8599.236964503889,8527.01665053397,8716.386346140713
66,8775.55101342096,8676.534135770426,8722.095852849323
67,8778.562077289329,8625.066908726965,8534.007752740035
68,8677.911205960832,8716.226538062905,8904.559213808583
69,8775.55101342096,8669.347088052815,8791.34507307521
