Time(Iteration),UCB1,egreedy_0.1,IMFB
0,1420.8656972197284,1453.2283261806444,1367.2186269460858
1,1363.1940457077296,1400.591143205048,1491.6042891368586
2,1422.3581180814574,1443.4016204155698,1393.642152584926
3,1419.464266320039,1370.6828907155361,1372.8407373439002
4,1488.7122462127074,1468.0883099479154,1434.9058933142758
5,1473.7744800148669,1496.6549481866716,1462.6337873015661
6,1390.8256346949818,1371.4901970397473,1402.6805784377502
7,1392.9268091254019,1390.919505702841,1412.48016869797
8,1459.5891338078552,1432.2527749110386,1372.0620743704042
9,1395.0694529571872,1437.041505373095,1481.570857280395
10,1421.565210219309,1477.3079935483304,1505.1292934041674
11,1406.2755779121305,1443.3473497066057,1340.9974819293225
12,1437.729003416521,1389.6023979346437,1468.121704848905
13,1442.6974382352935,1391.687689215615,1330.7036688797384
14,1400.5756009729614,1354.819476310306,1402.7534528460696
15,1422.2807914028638,1397.8107823051134,1384.5633516894588
16,1450.4498859478767,1403.450921084551,1367.3399721107737
17,1441.2393107745481,1415.2486194242774,1476.6152547969918
18,1468.1970796229175,1471.7491504175832,1397.1241636111986
19,1363.09254722128,1452.0447140990584,1393.6014609659992
20,1391.5209008346508,1455.4468129395677,1472.3386723857268
21,1397.2536885423463,1385.2723470529936,1428.6004692628112
22,1430.6798933083976,1435.6334927421424,1375.5646805835067
23,1350.023670524237,1399.3296533330579,1406.156949547739
24,1411.103582431656,1433.4929052021291,1423.02800686075
25,1451.1814280682734,1511.535310367445,1388.729135574309
26,1416.6507590452134,1407.554486952655,1385.53638401569
27,1454.7771979210147,1431.384230718179,1415.978145556288
28,1428.595259240551,1392.4298340406472,1481.0983765795345
29,1390.8249729169397,1399.3026719130928,1401.329920255843
30,1434.2151014938913,1395.0023191276744,1496.5479940070416
31,1430.0273512457036,1484.5221671290133,1452.522153954489
32,1385.323588378679,1427.439436433374,1475.945084365583
33,1357.8730456013802,1450.404338791003,1448.4300706024262
34,1400.0740835290742,1430.1068450255345,1434.9879442454062
35,1354.1314231317494,1408.2697995130866,1468.8818362737786
36,1391.5543688520097,1325.895963757924,1472.3438891048002
37,1370.0432308582497,1367.9675813563158,1394.3088308851575
38,1439.9451744867079,1376.2286033979362,1426.738544292977
39,1385.2723470529936,1413.2118521985974,1408.2887688769345
40,1398.6463744465689,1441.3204124971917,1463.2008755653371
41,1420.1763490848905,1449.7031300794417,1488.7882082696663
42,1447.5777145410461,1448.4300706024262,1439.858937319248
43,1441.3888357639198,1341.7691762058935,1401.3004897020423
44,1394.297981717893,1456.8028508126883,1379.722226619113
45,1455.347544103185,1468.1736795941035,1490.8666391993818
46,1431.5963796241201,1544.571015158822,1453.3293486110467
47,1367.3399721107737,1376.9347468352473,1411.1308780889228
48,1363.7634632941617,1498.7743340398588,1415.2571815494648
49,1419.4614740900834,1379.7708934955656,1494.5584149701815
50,1388.7715197087487,1434.9181104274621,1510.133295542187
51,1425.0645528582315,1470.9248971960517,1461.7115045484188
52,1374.259399532148,1449.2254076136733,1449.6944770251941
53,1404.7650235455785,1487.9735748318792,1424.584515223604
54,1379.7708934955656,1446.9242891846395,1406.8556003374963
55,1408.4084417196534,1430.7018187043377,1478.7813003314318
56,1413.1498335416172,1401.9434984936142,1462.4191947984812
57,1467.3831284467215,1465.360026787999,1408.2887688769345
58,1409.865938526183,1456.8590404856238,1399.881281439239
59,1430.3005901464712,1392.3133765693565,1459.5972537545504
60,1422.2583668419131,1336.275788310449,1447.5982136132523
61,1406.8613303300508,1456.828515231567,1430.7202981239143
62,1375.5348138776633,1429.4051289290198,1456.0628875627092
63,1370.6816201878157,1480.874834510614,1408.3087430224662
64,1434.9296623305254,1359.6175368911177,1488.7536485956791
65,1369.3801286737526,1357.547009380408,1446.1981064674721
66,1500.218969039227,1472.4577732198582,1471.7491504175832
67,1450.4222010028936,1430.7091437467614,1473.0645769535436
68,1361.0125633368336,1413.153395611025,1400.6963058677525
69,1395.021146122211,1361.7033718794805,1421.5791929551215
70,1457.4678134859787,1434.194937878187,1354.7992620690936
71,1537.4193117087318,1432.851206461181,1474.6227580270706
72,1383.1655584519135,1533.0600257635754,1358.9269673825765
73,1412.450002198816,1485.8400748058768,1396.3864802073754
74,1483.7981591096448,1459.6595094658117,1359.7423938529635
75,1423.9361538004641,1409.6674555078016,1387.046752952529
76,1476.5977417259617,1413.298169812781,1494.4529569103718
77,1447.5822228313855,1520.3088456389924,1400.5787496777205
78,1427.439436433374,1468.1636806494075,1409.1066197292562
79,1381.0799898486814,1433.4929052021291,1437.0452639776315
80,1487.2652800312098,1402.124020122032,1447.592329857419
81,1489.3976768934488,1402.68390293643,1480.8905329931601
82,1390.8390253924856,1354.7860615661048,1375.4952119031184
83,1365.9225030307077,1461.8055178196223,1384.576893766486
84,1478.7597775450745,1435.6388938917923,1446.5206420978711
85,1465.2511219687992,1434.2098514561574,1397.0975199838713
86,1432.1155138326005,1385.2586862675437,1515.12449794149
87,1442.6490109884712,1468.0883099479154,1423.00271628398
88,1483.2280857444568,1406.890168200786,1383.8626249124793
89,1478.0245084111693,1412.6913976268943,1468.0916347470957
90,1470.2107081692752,1462.4207260124558,1390.1206355071583
91,1437.7129167877288,1413.879005444793,1381.7787592282377
92,1492.970826206961,1456.0955105866785,1390.1206355071583
93,1450.4222010028936,1373.7007465287372,1420.1558354539195
94,1342.4563905069508,1402.6972003763774,1453.9412152058053
95,1461.0049956228909,1377.4894249877607,1459.9156800890412
96,1458.1720485292174,1434.9296623305254,1398.6060326549016
97,1402.3427987338873,1452.6163589573605,1402.6972003763774
98,1459.6301231270004,1428.0889758266367,1435.6907182945947
99,1435.662067675389,1386.2304114610467,1465.9719455347
