Time(Iteration),UCB1,egreedy_0.1,IMFB
0,8726.371185804042,8822.119890839022,8801.186155715262
1,8564.582354787479,8883.704438870107,8705.019022030378
2,8762.445659419727,8479.050781618347,8801.186155715262
3,8645.034998491878,8633.738014648545,8722.064332097543
4,8686.339914913771,8702.174820438324,8656.632588132534
5,8803.992824420724,8545.764057557104,8582.747070599316
6,8743.284682120355,8775.741323762195,8481.96746170607
7,8593.52943304643,8650.9226753305,8826.39579242276
8,8730.6319587872,8683.72938016802,8638.044092421977
9,8758.843606687142,8655.107604660072,8911.423522873056
10,8560.19025653378,8617.44396597385,8630.841410176627
11,8685.167695533884,8872.490009077568,8793.878399512516
12,8831.898968282087,8746.152128137763,8678.027088427154
13,8758.90501307159,8697.980765977436,8717.870277636655
14,8772.963618144571,8609.303050481332,8558.918545372575
15,8714.869426995248,8609.351864093585,8700.787434682898
16,8711.805631585734,8785.496034416172,8659.49955397552
17,8758.86536963981,8771.456958155964,8658.0708790434
18,8771.622442344575,8705.053381071097,8700.501039604203
19,8686.466695028113,8830.5542931801,8789.937812419292
20,8617.888371069963,8806.609825639036,8665.20822621941
21,8744.78396588987,8731.768958624494,8672.253157053494
22,8723.504116679056,8743.351225167278,8819.295281301986
23,8541.555094222165,8750.445687846523,8710.738197170574
24,8642.339771676498,8715.031756879334,8656.367850516985
25,8712.192291679825,8812.376935203445,8733.46530190485
26,8669.285875674548,8838.743218977268,8676.601600502705
27,8720.668894063176,8792.300871266305,8623.651587067567
28,8637.601213189839,8836.087384538607,8626.51837157726
29,8623.684560562417,8780.08068010731,8788.427429149211
30,8670.899308761838,8740.455629726373,8620.760519072981
31,8761.747277131873,8808.190370583232,8636.43565233456
32,8526.909607290834,8627.936615049552,8799.766374296656
33,8777.151816320244,8765.941331592761,8613.528524562495
34,8798.375078901649,8850.243949838181,8789.907923082046
35,8603.459177567203,8754.685529625773,8700.650787813405
36,8653.768185039979,8622.217830019967,8734.744856767282
37,8789.723348728563,8727.769122477397,8660.77431514281
38,8746.153759352723,8682.238752299227,8815.185015949373
39,8585.51057359519,8784.056110309435,8732.040690819307
40,8477.578318148697,8561.62598773234,8658.009859196976
41,8619.324567311347,8656.641963330132,8717.838425584796
42,8785.153553751366,8621.940478593891,8587.402455500142
43,8619.362582399626,8645.034998491878,8670.920299890931
44,8577.519152271962,8692.188137355157,8740.403407912625
45,8682.238752299227,8655.197100753247,8840.386002806119
46,8640.907964025237,8671.85199035702,8676.57326338001
47,8833.35352615543,8697.260491574812,8503.810010066256
48,8646.467055479683,8645.189627529247,8658.061744748738
49,8659.439256837995,8653.75240367909,8810.93442213012
50,8721.752868635762,8670.895067421587,8630.841410176627
51,8765.488266466973,8699.295676054755,8639.405700960786
52,8622.260240021504,8720.697916175968,8908.724188921899
53,8726.37789496921,8774.443798908884,8686.572543403063
54,8767.318401783168,8806.809784985491,8706.498222584043
55,8702.129433595012,8582.48909351704,8616.40263040362
56,8744.738610922705,8470.294589100811,8616.342770163486
57,8759.226719482134,8685.15421908059,8660.910357011084
58,8604.951582662747,8774.442732807816,8676.602010668059
59,8757.510926371984,8551.344076603136,8696.53140786073
60,8643.587467752439,8573.324474144132,8709.351881094788
61,8652.313627166635,8845.811867929862,8795.563084784384
62,8643.70259953385,8719.289184143861,8614.905594752901
63,8561.695424658146,8697.980765977436,8737.706438706087
64,8762.9151506571,8771.592922535689,8746.008774544493
65,8683.72938016802,8717.859867286477,8604.993727818179
66,8746.153759352723,8697.983204061104,8557.431933271451
67,8656.639784088811,8812.403894890456,8656.611922523622
68,8573.325097811074,8798.023268214916,8692.212626367967
69,8438.098301467164,8700.71647286292,8782.886135866507
