Time(Iteration),UCB1,egreedy_0.1,IMFB
0,0.5092274434538551,0.5021314439904243,0.47096399310714876
1,0.5070547249050685,0.5060673600792471,0.5177828855043751
2,0.5394604125392108,0.5178654346210996,0.5252651890374773
3,0.4913471757883441,0.5272992508667658,0.48086666253921084
4,0.49847284134059766,0.48117041749215783,0.5045221438005614
5,0.5194899754416378,0.478885483737824,0.5071901570496946
6,0.4960492508667657,0.5047994572395575,0.4784430720653789
7,0.49877337171867264,0.5130511443371306,0.49258541253921084
8,0.505624948406802,0.4689531482169391,0.5002889219085356
9,0.5518395554730064,0.48155349698695726,0.5045221438005614
10,0.46782712667161963,0.48920089875350836,0.5208933104259534
11,0.49940732313851743,0.49585771111936605,0.48559840370645535
12,0.47357589875350836,0.5202329174921578,0.49209011783886414
13,0.4745929296681526,0.5251000908040284,0.49464591588245005
14,0.4847168049364372,0.4899173992900776,0.5147582342743933
15,0.4986643810879974,0.5318130107726597,0.5082368540531617
16,0.5042480549364372,0.4910169793214463,0.479793524021793
17,0.4843337254416378,0.5252387475235265,0.5244396978702328
18,0.5190475637691927,0.48964331042595344,0.4940151890374773
19,0.513298791687304,0.5085670505200595,0.5329951399207529
20,0.46573695723955755,0.4943189439904243,0.49891202843817073
21,0.4711555328545485,0.4822699975235265,0.5007842166088823
22,0.49924222490506853,0.4527503043998679,0.5068631851576688
23,0.5278803192587089,0.520810761309229,0.48771501465246825
24,0.4746225957569754,0.483835206166419,0.5222140962935446
25,0.4881309848109625,0.4619925808981344,0.502322983737824
26,0.513298791687304,0.48397708746078916,0.5128892706785537
27,0.4702474925705795,0.5024616404573221,0.5163531090061086
28,0.48477291253921084,0.4780038849678059,0.49489678780749546
29,0.52697227897474,0.5139591846210996,0.4591626939904243
30,0.509834953359749,0.49420672878487704,0.49503544452699355
31,0.5138501939904243,0.5002328143057619,0.48752347490506853
32,0.4869456310879974,0.4944840422238732,0.509392541687304
33,0.48378232313851743,0.4741273010566287,0.5159403634224864
34,0.5047994572395575,0.49596670175004126,0.4690918049364372
35,0.4606485780914644,0.5135199975235265,0.502322983737824
36,0.5061763507099224,0.5016625908040284,0.4979214390374773
37,0.5355012795113092,0.49863793957404656,0.5082104125392108
38,0.5084580598893842,0.5246873452204062,0.5184168369242199
39,0.5146724605827968,0.49927189099389135,0.4952798673022949
40,0.46966964875350836,0.5157223821611359,0.5019399042430246
41,0.5295577431071488,0.5110996316245666,0.4741537425705795
42,0.4907428904573221,0.48138839875350836,0.4863677872709262
