Time(Iteration),UCB1,egreedy_0.1,IMFB
0,8616.480366986625,8706.474888692359,8798.281477705867
1,8645.16804984208,8821.998377751876,8697.974091196294
2,8603.583316150365,8696.483565923741,8590.613384347229
3,8633.569802387936,8726.093803875623,8696.237117435416
4,8781.477954077665,8733.457479729987,8689.25875414369
5,8669.285875674548,8726.380182665422,8747.595968904745
6,8757.492198331234,8652.339028423774,8714.995624435101
7,8473.01221323828,8685.167695533884,8758.896400758678
8,8764.494400409614,8703.603763512685,8726.364058682917
9,8594.949214465036,8802.569133362536,8675.175326706656
10,8756.091144953378,8717.832730294482,8716.268391616484
11,8630.86643519212,8666.582632106982,8712.081648830603
12,8623.695215111178,8753.265748207166,8554.148417277594
13,8663.77596340152,8603.586352519504,8538.517381394882
14,8580.26320381885,8672.253157053494,8566.142708498071
15,8622.279069970895,8451.29417632051,8709.239344638192
16,8589.173998463,8675.175326706656,8637.804541199896
17,8660.899392494113,8573.360816575367,8599.195515293015
18,8747.482662469592,8734.675399740854,8606.338968418173
19,8736.293776050454,8633.626732605408,8547.291542417091
20,8767.318401783168,8770.199162198738,8780.069541722829
21,8676.601600502705,8765.97271207467,8626.56443384452
22,8693.672771817284,8744.524290145968,8767.218492833752
23,8575.931690879042,8836.18477480373,8557.39433660465
24,8706.498222584043,8477.571567587449,8779.750257091848
25,8683.557008826117,8706.440766826523,8607.897143936356
26,8666.35696182417,8660.8684134542,8673.773087051992
27,8779.85637893372,8694.956677914855,8806.757280366557
28,8672.341992097403,8705.080444614277,8603.601691317015
29,8777.262701547575,8656.580220409156,8676.624916419732
30,8722.095852849323,8675.199121399735,8622.147904828407
31,8667.978020346045,8659.397244952403,8592.06921099936
32,8765.488266466973,8666.582632106982,8680.900866717308
33,8801.163251022988,8648.050111938222,8705.076952019004
34,8714.995624435101,8655.203190491515,8710.704578640196
35,8781.38190491666,8643.759317809972,8655.107604660072
36,8739.12477504321,8759.729143638182,8702.078142464066
37,8696.519350511091,8645.201954867209,8612.074156070248
38,8662.356181982914,8770.199162198738,8672.341992097403
39,8571.846403037665,8671.960166958052,8670.870785236239
40,8826.426024432576,8647.95337227086,8589.156087881856
41,8763.15892934857,8720.706508584635,8781.489323141435
42,8630.758488305408,8717.64709817022,8568.993584871267
43,8649.455072909412,8537.19035574703,8720.55024840155
44,8656.347799716485,8822.201846055308,8580.405585981325
45,8813.824382441093,8780.069541722829,8733.46530190485
46,8740.107075981574,8702.00620772857,8779.972106783485
47,8798.231558118536,8692.292900387023,8662.347769666772
48,8579.73373148348,8749.926771659768,8602.165824130065
49,8935.097961111847,8582.622649857054,8586.306243638961
50,8697.967040975824,8685.301462175712,8669.00302859134
51,8663.75650169888,8680.748394477629,8611.959578743397
52,8622.260240021504,8447.753872930709,8767.330411572793
53,8699.389498009543,8753.141853316252,8756.016812497817
54,8774.407764773356,8672.202754394411,8592.095286878794
55,8686.082509112346,8649.30457651075,8706.498222584043
56,8780.046859123077,8623.713557471325,8623.713557471325
57,8584.788092450357,8587.617332174654,8650.815790746703
58,8717.68612050997,8700.762406597205,8865.603524034243
59,8703.55189062873,8730.628966279273,8672.293004094941
60,8702.073720267275,8784.306467528379,8630.758488305408
61,8890.632558750129,8650.815790746703,8779.972106783485
62,8781.47847498598,8772.91964342259,8830.647304861955
63,8711.805631585734,8699.40298547971,8756.098344366128
64,8704.778282880752,8673.001588187637,8636.273266961476
65,8707.763073577265,8660.727244303545,8627.596518988772
66,8666.428766469782,8693.69824349496,8775.840669481171
67,8656.611922523622,8823.523028652073,8758.843606687142
