Time(Iteration),UCB1,egreedy_0.1,IMFB
0,10.668838728517661,13.22808584096518,12.945358475309966
1,7.817176971633545,5.211306559586193,10.762590996986335
2,13.61809009347242,8.45916586345834,9.249995919410907
3,14.374824277768123,10.070561693605795,12.542403559409507
4,12.527854520486049,10.668838728517661,21.2385827731069
5,9.863429895471198,10.787810083706008,9.249995919410907
6,10.572916127842793,11.955614120428518,15.109637137696781
7,11.955614120428518,11.865882294970929,17.874932872421102
8,11.43333539589924,11.79944311869859,6.353832582904342
9,9.755858852000692,9.597481607101956,12.648326989899477
10,10.760603777736787,17.874932872421102,9.456523014797265
11,7.537183678784661,7.537183678784661,7.82031888224172
12,10.743293311768246,8.322315239727164,6.178777478520388
13,8.659870365415962,11.301327529630251,11.88379857029074
14,16.668983960232822,11.51725805754739,13.727234462259528
15,10.21577591629077,7.340427552861172,11.79944311869859
16,10.934787016886903,16.32189023038924,12.428390005627087
17,8.907439522970964,8.322315239727164,10.430112370242096
18,9.515944207780148,10.07325955933521,11.089956886326995
19,6.933781802480176,10.498911119747829,7.271235390415421
20,8.758501700661768,11.100146122675133,8.569884397282166
21,12.1425342276257,8.786489262364226,21.46209571822597
22,15.128849606660218,10.742471198635945,11.790188206806127
23,19.094334096253114,13.202091295325289,9.799079411237207
24,13.654916996482884,18.196300467152547,8.137080202242474
25,7.662513214077038,9.515944207780148,10.762590996986335
26,11.301327529630251,10.445900936131686,11.955614120428518
27,11.672478916971459,14.49266109436054,11.442302907146567
28,6.920003089367955,12.254949957631947,7.82031888224172
29,9.085825099567655,9.863429895471198,11.301327529630251
30,7.271235390415421,11.155387168503282,12.254949957631947
31,12.071816906318837,17.48026383454385,11.11294979855636
32,7.023666232860418,11.08584970820819,11.155387168503282
33,10.572916127842793,6.059725888615921,7.808308788031267
34,7.846307862129379,8.176030660001281,11.514806349589717
35,9.085825099567655,12.142821628270836,11.155387168503282
36,11.442302907146567,9.515944207780148,9.755858852000692
37,10.413118090045737,10.760603777736787,13.32953892372571
38,9.949827627921529,9.402557650857077,9.107089179212704
39,11.155387168503282,11.785681416718813,11.301327529630251
40,12.1613140077427,11.442302907146567,12.630655633704865
41,11.79944311869859,13.599237228306388,7.91008237163204
42,7.91008237163204,15.8810649592636,8.763710669640458
43,19.68554013107504,14.771996795753331,10.05939868191855
44,5.4879425344299,15.62165890991011,12.162441717257845
45,10.856051331299852,16.027817161461336,9.597481607101956
46,16.027817161461336,15.52224552342988,11.406530628602217
47,7.817176971633545,10.572916127842793,10.743293311768246
48,9.002426761855904,8.907439522970964,11.812538828310526
49,14.414587970253692,12.899005907827256,11.249527408139151
50,9.863429895471198,10.560101918782685,13.993182750628769
51,14.771996795753331,10.193561406039336,12.945358475309966
52,14.977602959714801,13.784562335985777,13.202091295325289
53,6.4846121365232126,11.11294979855636,11.88379857029074
54,9.456523014797265,14.771996795753331,9.949827627921529
55,10.572916127842793,11.089956886326995,9.085825099567655
56,22.37309153890073,13.251957139781203,8.176030660001281
57,10.742471198635945,11.79944311869859,10.445900936131686
58,11.442302907146567,12.162441717257845,7.853944998785415
59,10.413118090045737,13.242384417399501,12.899005907827256
60,9.249995919410907,7.203138292825014,13.23138163741728
61,14.382948017594446,7.9898366129829235,13.010861046287575
62,8.907439522970964,10.05939868191855,8.786489262364226
63,13.395513557826892,13.395513557826892,11.43333539589924
64,12.569652799237048,9.515944207780148,9.085825099567655
65,11.03537924126101,10.498911119747829,12.331319796501436
66,11.11294979855636,9.702258470366527,11.955614120428518
67,21.65075080592303,12.813042517166403,11.301327529630251
68,8.774718596932582,10.572916127842793,17.90677129186194
69,9.833778299315039,12.569652799237048,23.298901918930266
70,9.745936160429322,14.382948017594446,10.856051331299852
71,7.023666232860418,16.43814132034719,13.993182750628769
72,11.672478916971459,16.941767994513448,11.155387168503282
73,9.799079411237207,8.786489262364226,14.49266109436054
74,11.58446273308731,17.176885980814507,12.1425342276257
75,15.128849606660218,12.569652799237048,18.922536300787563
76,11.155387168503282,9.755858852000692,8.835832685651408
77,9.249995919410907,11.782236304675136,12.899005907827256
78,11.217922220343961,8.763710669640458,10.413118090045737
79,10.742471198635945,10.798246956951258,14.575653791289257
80,8.436416039445902,8.907439522970964,12.254949957631947
81,9.400527941172756,7.91008237163204,13.096177720623462
82,12.569652799237048,7.853944998785415,12.945358475309966
83,9.085825099567655,11.089956886326995,9.173387811340206
84,11.782236304675136,7.271235390415421,7.22583774737078
85,13.784562335985777,11.909329433789278,9.733006567916997
86,8.176030660001281,15.492016181104713,10.05939868191855
87,8.237405770537926,11.43333539589924,15.109637137696781
88,19.982644907422717,10.445900936131686,10.743293311768246
89,11.58446273308731,10.413118090045737,4.171733121728359
90,10.306967839473552,10.760603777736787,8.176030660001281
91,14.355148316962016,19.9421481945816,6.959889459001539
92,18.655955702005702,12.894749580229082,4.963737402031191
93,10.146565098928257,11.089956886326995,9.423850499213456
94,11.03537924126101,9.745936160429322,9.597481607101956
95,8.237405770537926,7.853944998785415,12.1613140077427
96,8.436416039445902,6.920003089367955,9.249995919410907
97,9.799079411237207,6.9029160747306415,9.755858852000692
98,6.795958067937094,7.853944998785415,11.100146122675133
99,14.678267122511372,14.890356632894358,10.743293311768246
100,7.808308788031267,11.301327529630251,22.19270998635603
101,17.693696633399455,11.470090010108382,4.693319289635714
102,12.899005907827256,12.460865684477723,12.428390005627087
103,8.322315239727164,21.656335902073852,10.760603777736787
104,16.20853356264223,7.808308788031267,5.8117605988601415
105,14.822014202950749,9.515944207780148,11.914872559702843
106,9.515944207780148,12.569652799237048,14.575653791289257
107,11.155387168503282,9.863429895471198,10.472625280531657
108,9.085825099567655,9.349912449546954,9.780703310120343
109,10.743293311768246,9.949827627921529,11.100146122675133
110,14.678267122511372,6.4064856434437125,12.547094228797162
111,9.863429895471198,4.20155727765379,17.89073683296251
112,9.799079411237207,21.382065645687504,11.100146122675133
113,10.743293311768246,17.36434352480925,9.456523014797265
114,11.158961471047215,6.104010617825547,14.822014202950749
115,10.445900936131686,11.955614120428518,8.569884397282166
116,13.22808584096518,10.216157342722973,12.711525209084146
117,10.572916127842793,13.325563887892676,5.760390051412492
118,9.402557650857077,11.88379857029074,10.399914802196001
119,9.249995919410907,10.098415248440636,11.79944311869859
