Time(Iteration),UCB1,egreedy_0.1,IMFB
0,933.3038883958153,929.4306186049901,922.0883097721727
1,924.3382110473099,941.8958916580244,943.9625586502827
2,936.506853956238,926.7640265004874,938.4271048532621
3,946.65540330958,937.4731431159511,927.8817549547394
4,928.9076721805043,927.2289522311139,960.1255180308615
5,945.319259259079,918.4413620111781,932.2478791777464
6,930.9719629285996,926.9609412999746,943.7768475043492
7,928.9384200346126,932.067259290533,943.0369347542519
8,925.4011731141517,925.1976448070795,948.4985003284335
9,928.3244950562463,943.9647033444787,926.2267875920177
10,946.6391189127214,933.8412216595506,949.2219770461533
11,955.8182702904036,932.9103180094448,928.7488018872392
12,947.2298345458092,971.9514905595169,928.1406898819989
13,920.5500835979236,928.8834218885921,939.0504256114984
14,945.5155964258312,928.1799165120344,927.2336140153508
15,928.5173463730814,941.2432168871575,933.7797159588009
16,915.4255667920837,920.627547771344,935.9367637443827
17,922.6835601143581,941.7595191903846,928.8525675404949
18,921.1810278802054,943.0174324464449,931.3910840782986
19,939.1344300755911,923.0124393756801,924.243328300181
20,923.824348084497,929.6130474471729,931.2125576456984
21,922.1831925193017,922.3536044396834,930.3377453393666
22,922.969873900597,934.5601258826862,938.8453828214118
23,937.7844975393037,941.3265718008807,924.9066239833024
24,944.9593925583861,930.3377453393666,945.144842650684
25,932.7692671789615,938.332637249913,932.8051588134676
26,946.0727285773969,940.5567477285992,932.4911968597459
27,924.4305312844535,923.073185551845,935.3537477278463
28,933.5645191762776,913.7954011435726,943.895284624891
29,936.8729816589926,955.8264364607578,934.1053339653761
30,938.5653199696048,946.5267535058839,931.1268329073943
31,941.6444228744099,937.7031307871481,946.5267535058839
32,947.3125022837648,927.2306556147928,928.926048460747
33,956.9425936019213,924.6800206055678,949.3104352095395
34,939.9915717999908,911.3054200370372,933.5961731282587
35,930.443945058084,929.7765028995466,932.8051588134676
36,940.874487136364,937.7031307871481,933.5340293883795
37,935.42328378392,946.0400420016344,923.6388043561419
38,947.0748932164931,942.8708515183786,933.3172323063558
39,943.9735721918013,930.2165717537121,938.4271048532621
40,924.4164297949659,946.6372352151064,916.8105253358146
41,927.292799354672,933.2226749650268,955.4805877547245
42,937.9244793365345,951.540942315908,948.212785490426
43,927.470102137092,931.7171499415557,930.8402831326467
44,908.4672516883285,932.0667473126223,922.4621333412047
45,940.6545429218718,924.4498489333565,950.0790939725546
46,923.073185551845,939.8260917336082,918.3612434523146
47,936.9914847655102,951.0364975078497,932.3212046312033
48,926.8748517949067,932.8715905566811,949.6964153843008
49,934.0241205345876,927.1375696367429,935.6444835896694
50,930.3458100084079,936.2530732646651,925.2621946362708
51,916.0404287388818,926.4484173501411,955.6043562551073
52,936.0521732888134,921.8542238307248,916.1337979516322
53,947.1401909893023,938.0561591324874,943.7551854911742
54,936.515757803089,934.3148518186806,941.9535989380723
55,935.722818982886,929.9896301452427,939.8343568713348
56,920.1200819605687,922.490008427587,918.5856035663822
57,932.4710037182551,933.4905247884445,930.8402831326467
58,952.9488269627442,941.510805731137,933.6265154984452
59,923.0124393756801,938.5735718590558,932.2884545185523
60,934.2217658406307,928.7887204169368,946.3794605807342
61,908.6981660823868,924.2157107254305,940.0643445425318
62,921.6646056833514,943.2325131957895,923.1477854750485
63,940.5270913375655,931.7793192012499,935.330482589476
64,918.3612434523146,925.1135968062513,947.9398423320456
65,942.4926297801463,946.1243523520579,948.4896183826373
66,924.1578585690773,919.6617939490592,924.8699118922633
67,929.2711112201806,933.8482227043752,940.7165171691368
68,927.1375696367429,935.7985755277505,950.4240182878888
69,926.1606637715569,923.5188273015197,951.341372434258
70,935.176476021875,925.9213693417206,945.4194982114643
71,929.5500665504838,940.2619898485749,938.254920915965
72,924.3750211605224,927.7623868695354,940.7053602682913
73,956.8674494100337,932.219947772978,932.7723258315214
74,946.3092125813721,946.9587855252527,922.6835601143581
75,948.8642501020659,951.0434672527579,932.2884545185523
76,929.8313158924757,935.5622905217824,914.1125243530881
77,934.1291410151728,934.3148518186806,929.0298703229149
78,931.5201026392086,958.0989356537588,931.1728156329958
79,932.8715905566811,927.470102137092,929.2360655502904
80,921.3478359048852,914.9990259243726,923.9597577871484
81,941.380746764294,922.8200483170287,951.256980800784
82,909.5974674899671,955.5478175007586,940.1535110788203
83,918.4221117824973,918.2313127080595,929.1464183328675
84,933.589031662149,924.3750211605224,923.6075437033189
85,942.7929404452447,941.5177008231057,925.383324245843
86,965.3202017405608,943.1342785717826,931.9742612025566
87,928.1827268113583,943.7522299830059,931.9307566026216
88,925.4555773842251,924.7334194463891,933.7707144036531
89,930.8115062811296,936.9267372419093,909.3713620329062
90,928.5871795946704,922.7575764014987,944.7739561830691
91,926.7574129929025,937.4855011174842,920.5285415863498
92,930.5672057051124,949.9597240521565,930.9266592679763
93,935.665102151199,915.8221181224793,942.4455867498185
94,928.4361329422929,936.6099852147172,937.9244793365345
95,942.5610563483782,929.1182341664736,929.1186267482861
96,954.3359829177532,942.8475899319562,927.5584659806507
97,929.5901659864976,924.1314041802981,915.5350694453542
98,939.5947599200581,922.6835601143581,939.0984888300201
99,931.3910840782986,938.0680286913728,937.0159136026208
100,935.0149879794593,944.5743066314985,933.1819796026285
101,929.1885669943272,934.1053339653761,938.6852097451024
102,924.826505424439,945.0903316572712,912.5725101012591
103,929.1182341664736,949.6411145467067,918.7754948530777
104,936.7933203802986,922.0883097721727,935.8746200045035
105,940.1640670289194,918.5603137747457,924.6097083424152
106,933.7939795420234,937.4559976755289,937.5998651672553
107,946.9051747823589,925.5089992304322,929.8313158924757
108,953.024267236,927.2274770351743,928.4361329422929
109,923.9043563020779,939.30373147045,933.2980400331461
110,954.1657931006955,944.2062549114931,945.6614905599348
111,940.4771596589577,913.833376173528,939.6277968771957
112,928.4195788676769,923.4400702074919,927.8495898465562
113,930.801970700057,939.2677985532285,941.3110833325557
114,941.0578878665966,927.7623868695354,921.0788564521082
115,915.7635415751897,935.472250834364,954.4839138679523
116,940.3937582143432,933.6942142032383,952.4196845886784
117,928.4195788676769,924.4924599625264,935.2539823890612
118,937.8242736659555,938.0212828265603,931.9307566026216
119,942.2329960518597,924.0469975157316,936.2236134919307
120,943.407554918219,950.6672700159687,959.82758413055
121,928.5736267185918,913.6548199884443,929.8313158924757
122,925.7977978189762,925.1976448070795,915.7385977524264
123,933.7316746944226,933.2226749650268,924.9195035124154
124,930.9214965634352,941.6123584364176,938.1020326208444
125,948.3274130910453,933.5340293883795,935.4163886919514
126,940.7159000101339,924.4498489333565,939.323806702532
127,955.165514886906,949.3304919757188,938.6566198545065
128,925.3548725321832,931.9742612025566,940.486439644388
129,959.626608834725,927.8167911396088,938.1252258890044
130,932.0364049424358,927.0031169211067,923.1623719864986
131,925.1248924286052,940.6559229213475,923.4400702074919
132,940.1640670289194,939.6212665519906,931.9307566026216
133,934.4070362163434,947.3938148104252,933.5663915696415
134,947.1617554923846,932.5693728293498,931.3925357722765
135,946.2852019388695,938.3314211163798,933.1631844554407
136,924.5887791958319,926.7574129929025,915.4255667920837
137,932.359517063793,927.1671365273501,951.5365254947498
138,922.662732475963,922.1952310842362,947.2860573438255
139,927.470102137092,940.6883732212258,954.7623764308698
140,943.196890140373,945.1695569736839,950.5646523833076
141,924.5776229166164,929.0298703229149,925.9344654210366
142,916.3931030206975,914.6437404748548,941.6833009600656
143,941.5747860305003,921.1424830661858,915.1029854300498
144,965.9288902851063,931.9742612025566,942.3760506937448
145,944.0388699646104,922.5409001374686,923.0187812817716
146,948.0205391080319,933.1191598136611,930.291213641969
147,937.71496148323,924.6329537376679,923.0178547307935
148,933.589031662149,928.2832604316336,930.3079543480831
149,929.1186267482861,943.0741830108043,931.093438562621
150,917.8520826151972,936.2247293534808,929.1186267482861
151,927.1671365273501,958.4524319655756,914.6414391241995
152,916.5166745434419,923.4901049013148,932.8715905566811
153,918.2663340159603,931.8569792705129,948.5400037890041
154,948.3274130910453,930.8402831326467,923.9043563020779
155,935.9133749301282,932.946058956519,962.2057865117674
156,936.6074297130566,928.0144364456519,927.3189212268327
157,916.1814533760285,956.0436369217858,931.0269610746201
158,924.9825511087345,932.359517063793,935.1242873621005
159,920.256232805551,942.0055639970866,938.3450503448298
160,932.9790606799443,935.8725290835849,951.8129116724695
161,932.4752524821183,930.3079543480831,948.0018797738032
162,937.9446823541625,929.1038866100555,936.5422644350215
163,927.015345570048,955.1589501643764,946.9887399135952
164,922.5784009183808,957.7368802047647,927.5588585624632
165,937.023009002711,952.4699152376793,957.1309145470353
166,912.7225470092063,929.7224333045792,940.7327188914758
167,935.1457494295914,936.3385638132546,940.1178880234038
168,932.4778803501235,935.9618541756133,935.4622626574119
169,948.4896183826373,932.430391982515,938.1865007214415
170,937.5588678542554,949.2219770461533,934.73756183051
171,945.4685533955035,932.8715905566811,929.1186267482861
172,937.1986591800029,931.0797296549459,913.1222051930532
173,928.2102259380727,924.9998383933148,920.627547771344
174,936.9434703020119,956.5218604654691,928.3244950562463
175,950.7035266274264,938.4731893612678,925.2178753645267
176,935.472250834364,920.7653936426684,934.0241205345876
177,925.6073683415271,955.3522864029444,950.5394777146684
178,931.1728156329958,935.8746200045035,922.8001081243107
179,946.1438564674856,933.7797159588009,942.3760506937448
180,929.9053321796163,943.0369347542519,947.4624724427549
181,923.4400702074919,941.9152585144491,943.1433466595009
182,939.6667395063894,917.5928649261189,931.6982763494697
183,925.3790684861772,925.3737413065938,953.549895272585
184,931.2125576456984,951.30977496873,942.0152678073487
185,934.3769955585598,934.0241205345876,930.9719629285996
186,926.6474784905348,931.0797296549459,929.3617283776123
187,947.1401909893023,930.6837847915139,938.2064054054696
