Time(Iteration),UCB1,egreedy_0.1,IMFB
0,943.6998918578743,934.73756183051,929.8773926264435
1,933.9124826485411,925.7562109882448,932.0904830639647
2,927.1375696367429,926.1586557302618,958.5582368897425
3,939.0941142481065,923.0124393756801,926.6229586255354
4,938.0212828265603,940.9335905827662,937.8857482977152
5,930.87414921085,923.4400702074919,930.4677339814527
6,928.9076721805043,928.2275847532021,926.0725662251939
7,933.6942142032383,929.9068958170427,925.6738458295279
8,938.9362656903795,943.4269515902915,925.5338384974693
9,951.9541649388186,923.2461545861435,937.838537249178
10,931.960788037004,932.1902484027498,933.0519952264441
11,932.3068274891514,943.2571900346005,927.4103759102115
12,927.9162303298494,922.6667703224475,935.0844300450476
13,934.611763412267,934.9484393350469,927.2289522311139
14,930.5681753693261,942.9356778960266,944.314812693456
15,936.8920527742575,927.8198950540582,940.6243146860331
16,927.2306556147928,923.6141442252531,913.754937552915
17,922.1251376567623,938.2663235477853,920.9746697791072
18,935.5622905217824,936.5827695821679,930.2774440852331
19,948.3730261696533,933.9585593825088,932.8715905566811
20,931.5512688931574,929.027108815889,935.3196512960682
21,949.0781809133574,926.0096171191794,933.8524142775243
22,941.3939717357905,939.500558416366,922.1251376567623
23,948.1778731091615,933.3172323063558,938.3542014980092
24,921.3289606374299,931.5544091921549,925.1976448070795
25,938.8055377185926,938.6042988430964,941.067338453199
26,925.3530299918039,925.6738458295279,936.4642975520992
27,947.3721707646972,929.3221550553583,923.2428292594602
28,919.3265091024905,912.2356329577497,927.7579972383387
29,919.2600316144895,917.2953352365486,935.3837021161889
30,934.2215558267842,935.8746200045035,922.3069036232756
31,927.6767838075502,917.494495815024,922.4424102083799
32,938.4957839135311,923.5579954525789,941.2438587926827
33,925.9551274231897,937.71496148323,939.0971729006664
34,936.5422644350215,935.3537477278463,936.6353504130714
35,945.7407699304931,932.0714651207263,949.9319866664857
36,926.8655781930529,923.4454310155543,927.4233776766155
37,936.5827695821679,929.916371499935,926.0725662251939
38,955.6407014125504,930.7286452466002,946.5236594859421
39,928.0093163078993,936.4668446230853,925.1609957311498
40,947.1758140447188,931.0387449433238,933.6942142032383
41,942.3760506937448,937.7031307871481,936.1317650517499
42,947.8398439073108,924.826505424439,945.5364598500287
43,931.4387327608644,936.4808509166064,949.6964769839626
44,930.9656416900763,935.3313460006698,940.291782185684
45,942.9356778960266,921.6424234468699,937.6573807547932
46,940.8753706395139,927.5122213095814,927.3039410412307
47,943.6909105984621,923.9052680911586,921.3289606374299
48,943.8655362856257,941.780053898178,931.4115877096433
49,925.2560795425804,928.2275847532021,942.5203305577501
