Time(Iteration),UCB1,egreedy_0.1,IMFB
0,26,19,15
1,19,39,15
2,12,33,6
3,21,19,25
4,29,25,29
5,19,15,16
6,22,19,15
7,28,21,11
8,18,23,15
9,22,23,17
10,21,16,18
11,18,30,22
12,11,17,27
13,17,21,26
14,16,17,21
15,14,18,24
16,19,17,37
17,31,26,41
18,21,21,12
19,26,23,15
20,9,8,17
21,27,26,18
22,27,17,25
23,17,15,16
24,9,15,27
25,36,33,11
26,17,25,28
27,26,19,29
28,29,14,24
29,28,22,11
30,16,30,19
31,28,16,14
32,19,15,25
33,23,17,16
34,17,18,40
35,23,16,22
36,13,18,29
37,23,12,31
38,30,13,38
39,22,13,15
40,28,19,22
41,16,29,14
42,20,22,17
43,25,18,19
44,20,21,29
45,29,24,20
46,28,12,19
47,22,20,39
48,13,32,21
49,33,14,13
50,20,24,13
51,15,15,10
52,23,20,33
53,11,21,31
54,20,23,19
55,40,9,30
56,20,18,20
57,19,18,19
58,17,28,23
59,13,25,18
60,11,20,16
61,25,22,15
62,13,21,20
63,27,21,19
64,14,20,18
65,34,17,19
66,15,22,13
67,17,27,22
68,14,31,36
69,19,25,30
70,17,24,18
71,11,19,20
72,19,17,22
73,25,23,13
74,9,28,26
75,14,15,22
76,18,18,17
77,29,23,9
78,17,22,14
79,21,25,18
80,16,34,20
81,27,14,34
82,37,35,27
83,13,25,31
84,20,30,24
85,27,22,23
86,19,18,14
87,28,40,28
88,11,28,19
89,13,19,22
90,18,10,28
91,22,14,17
92,16,19,31
93,18,22,39
94,18,22,17
95,12,22,11
96,12,13,22
97,21,18,15
98,13,12,15
99,26,21,20
